date,market_state,regime_confidence,p_bull,p_chop,p_bear,transition_risk,breadth,vix,macro_score,news_bias,suppression_score,portfolio_return,gross_exposure,net_exposure
2020-06-26,BEAR,1.0,0.0014466951812556524,0.014087958105178114,0.9844653467135662,0.005120990300316184,0.2955250332299513,29.729999542236328,-0.010330537266158873,0.360283571424988,0.0,0.005959673581897819,0.5493191463083041,0.275680853691696
2020-07-03,CHOP,0.8777429652365952,0.0010494601233110266,0.013926078153984885,0.985024461722704,0.04797067096104299,0.29862649534780683,26.510000228881836,-0.02629336524510162,0.09110098986762538,0.22257034763404787,-0.026765464755477697,0.6656716284924958,0.4433526612428742
2020-07-10,CHOP,0.889078414679504,0.00148037079851285,0.017969361587669232,0.9805502676138179,0.028042578626929666,0.32653965440850685,24.90999984741211,-0.03136381921704767,-0.005351627253792818,0.10921585320495966,0.0008784685528080969,0.8015358081249737,0.57815697635244
2020-07-17,CHOP,1.0,0.0021182270415093635,0.017878266005698175,0.9800035069527924,0.004709979327091843,0.29375276916260523,25.360000610351562,0.03605164400965815,0.4581928417481197,0.0,0.01058506454464883,0.8387500000000002,0.6050000000000002
2020-07-24,CHOP,1.0,0.9781746261436308,0.01821203222123728,0.0036133416351320415,0.4444633174912475,0.3260965883916704,24.639999389648438,0.03743394269052901,0.43047565530332027,0.0,-0.015253483376244827,0.836389180112926,0.6073608198870746
2020-07-31,CHOP,0.8560720376901592,0.9413751102573256,0.04361848336117675,0.015006406381497722,0.11914196599335355,0.2981834293309703,24.729999542236328,-0.04783701601144737,-0.14705837109059983,0.43927962309840884,0.05611789282731485,0.7804488624848653,0.5801827392812018
2020-08-07,CHOP,1.0,0.9703392110354322,0.0248275315624986,0.004833257402069048,0.019932654623475404,0.34116083296411165,23.149999618530273,0.01988100405710801,0.2470021880638142,0.0,0.06437061167758848,1.0,0.7586371389409923
2020-08-14,BULL,0.8707910955038918,0.9713744622288703,0.024625252454839243,0.004000285316290449,0.0654088366467477,0.40894993354009745,20.56999969482422,0.00967344403942929,0.10273516183672095,0.2920890449610827,0.019302547640033373,1.0,1.0
2020-08-21,BULL,0.9,0.9733699419487815,0.0232409273615175,0.003389130689701095,0.006901803622143957,0.4700930438635357,20.6200008392334,0.005381785356537472,0.07452338885607411,0.0,0.0420676108267641,1.0,1.0
2020-08-28,BULL,0.8687195225741597,0.9779012475851889,0.019321697233257187,0.00277705518155384,0.06957520390733693,0.5210456357997342,18.899999618530273,0.004546049854085903,0.023470555511606858,0.31280477425840286,-0.057074965086123884,1.0000000000000002,1.0000000000000002
2020-09-04,BULL,0.815309772200256,0.9546937894030241,0.037500660629680084,0.007805549967295787,0.1904461638943164,0.47540983606557374,20.5,-0.021148221596818104,-0.08910853287729965,0.8469022779974394,0.0007690964964571513,0.8363777476371789,0.8363777476371789
2020-09-11,BULL,1.0,0.9800736417082484,0.017661185311719063,0.002265172980032615,0.015859239791707756,0.43819229065130705,21.260000228881836,0.061744055462029955,0.47325572220584916,0.0,0.09306981548485067,1.0,1.0
2020-09-18,BULL,1.0,0.9826660733423047,0.015103485796322738,0.0022304408613726735,0.005079467739138927,0.4700930438635357,20.100000381469727,0.08674137516701197,0.6008754279706474,0.0,-0.03097537995519757,1.0,1.0
2020-09-25,CHOP,0.8043119829002936,0.8889041306007186,0.07407226505265456,0.037023604346627007,0.2631928031823083,0.35578201151971645,23.510000228881836,-0.0543877036243625,-0.20776872344657693,0.9568801709970645,0.06368409041331465,0.7535010728550217,0.7535010728550217
2020-10-09,BULL,1.0,0.983920878575282,0.014307714917774557,0.0017714065069435322,0.04632764217488585,0.42844483828090385,20.3799991607666,0.022125755977528565,0.1774853558599626,0.0,0.004360847148753275,1.0,1.0
2020-10-16,CHOP,1.0,0.966521029936966,0.02802030918690694,0.005458660876127036,0.015617458075074383,0.38591050066459903,22.059999465942383,-0.04202439447346219,-0.17753343684092157,0.0,0.02537746913650701,1.0,0.7671604005053808
2020-10-23,BULL,0.8976747342176608,0.9858535071807416,0.012550303409092025,0.0015961894101663209,0.01649868277026252,0.42357111209570225,22.639999389648438,0.0340581411029389,0.3692738260185128,0.02325265782339267,-0.004295614997306483,0.9999999999999999,0.9999999999999999
2020-10-30,BULL,1.0,0.9820035377546028,0.01563613627831988,0.002360325967077284,0.005803843884257353,0.4142667257421356,24.020000457763672,0.03180357380436295,0.4156936151887965,0.0,0.021490599657285676,1.0,1.0
2020-11-06,BULL,0.8379945993616111,0.9712485340466699,0.024704312972778888,0.004047152980551345,0.13541027673212394,0.43686309260079753,20.969999313354492,0.017043309537024223,0.15805355802138057,0.620054006383889,0.002159604150687179,0.8953351922446764,0.8953351922446764
2020-11-13,BULL,0.833890391339252,0.9791048446705658,0.01811279341470244,0.002782361914731888,0.14049006055108232,0.47452370403190075,20.6200008392334,-0.0026363690651553503,0.03505713513257558,0.6610960866074796,0.09321781880072148,0.8681657060294818,0.8681657060294818
2020-11-20,BULL,0.863222316302811,0.9828192689554758,0.014975285147214037,0.0022054458973101293,0.07910409371095431,0.5316792202038104,19.56999969482422,-0.020862654174063314,-0.14712055422129605,0.36777683697188956,0.018792659176418598,1.0,1.0
2020-11-27,BULL,1.0,0.9927965247698604,0.006576807148747604,0.0006266680813921109,0.006055793778779383,0.5684536996012406,20.020000457763672,0.06498748909513871,0.4558844065421607,0.0,0.05498262291997296,1.0,1.0
2020-12-04,BULL,1.0,0.9908061257988976,0.008307993346965272,0.0008858808541371043,0.0029116305479811202,0.6038989809481613,19.0,0.005076085102221356,0.008534854261734143,0.0,0.006863781220191933,0.9999999999999999,0.9999999999999999
2020-12-11,BULL,0.8844303374053705,0.988870256685781,0.009984437097031892,0.0011453062171872367,0.03446547619644289,0.6300398759415153,18.709999084472656,0.010073376151603164,0.011648321964079111,0.15569662594629569,0.014563865809100617,1.0,1.0
2020-12-18,BULL,0.885842449569238,0.9877840677697681,0.010865415761093613,0.0013505164691382475,0.03151717561360384,0.6397873283119184,19.15999984741211,-0.008526800114357145,-0.07991963702602947,0.14157550430762034,0.04400550682241015,1.0,1.0
2021-01-01,BULL,0.8503669349259819,0.9879484485807593,0.01072636450264262,0.0013251869165981475,0.10201544918014979,0.638458130261409,21.100000381469727,0.0490542261164005,0.370540881108796,0.49633065074018007,0.028932019890928373,1.0,1.0
2021-01-08,BULL,1.0,0.9851752596218505,0.01313719228410716,0.0016875480940422571,0.018130803653769158,0.6415595923792645,20.6200008392334,-0.007498736503625033,-0.008695163518852647,0.06790205463910942,-0.01267025613259685,1.0,1.0
2021-01-15,BULL,1.0,0.9917111602077252,0.0074731765507699745,0.0008156632415048814,0.004762055870399515,0.6389011962782455,23.030000686645508,0.06207048749722692,0.5764033179477449,0.0,-0.027789323562206147,0.9999999999999999,0.9999999999999999
2021-01-22,BULL,1.0,0.9903574816366157,0.008684389037454898,0.0009581293259293846,0.002729284894861986,0.6287106778910058,22.18000030517578,0.03572777322209034,0.35861922484246556,0.0,-0.046730836916142715,1.0,1.0
2021-01-29,BULL,1.0,0.9560572016586589,0.03328252396694415,0.010660274374396882,0.13436400874227072,0.6043420469649978,24.290000915527344,-0.05623344910589974,-0.16126281993132377,0.540041341045213,0.12771219201129014,1.0000000000000002,1.0000000000000002
2021-02-05,BULL,0.9,0.9840670910058922,0.013946599416217884,0.0019863095778899784,0.016188293920654517,0.614975631369074,23.1200008392334,-0.020845352239635843,0.021927184793913118,0.0,0.05833211526759425,1.0,1.0
2021-02-12,BULL,1.0,0.9853763601971816,0.012893642945981961,0.0017299968568365545,0.007801378150171485,0.6038989809481613,23.049999237060547,0.011757301947498675,0.22630446557672435,0.019707398410801415,0.04461619753155269,1.0,1.0
2021-02-19,BULL,0.9,0.9844957765213707,0.013740959669124893,0.0017632638095045697,0.0038497601117416904,0.6038989809481613,21.540000915527344,0.0002316259569588794,0.08802874792624316,0.0,0.02925382585108033,1.0,1.0
2021-02-26,BULL,0.8537167936262333,0.981887303410866,0.015382649844225361,0.0027300467449086064,0.09790877431406896,0.5968099246787771,22.889999389648438,-0.060101090143564684,-0.2304338144812461,0.46283206373766694,0.05997584698572999,1.0,1.0
2021-03-05,BULL,1.0,0.9870575148714105,0.011422167919208743,0.0015203172093806697,0.005219155624839048,0.6118741692512184,24.149999618530273,0.05615554078499454,0.5947777961627335,0.0,0.00830096613288017,0.9714820432764144,0.9714820432764144
2021-03-12,BULL,0.8085267963111309,0.9547249400285734,0.036004580787467724,0.009270479183958647,0.20840517388809182,0.6007975188303057,20.75,-0.08216084002379496,-0.4790482524013483,0.9147320368886905,-0.09416428975057989,0.8878851602354247,0.8878851602354247
2021-03-19,BULL,1.0,0.9807971306676432,0.016602554039910462,0.0026003152924463533,0.016093122712541968,0.560035445281347,20.079999923706055,0.05082466343098374,0.3793091977195729,0.0,0.00537744529531989,0.9999999999999999,0.9999999999999999
2021-03-26,BULL,1.0,0.9659626980637392,0.02761194990346081,0.006425352032800059,0.014768025465568956,0.5152857775808596,22.700000762939453,-0.03099216581219292,-0.06366116823048333,0.0,0.0731116627210534,1.0,1.0
2021-04-09,BULL,1.0,0.9790473492837906,0.017926930280030808,0.0030257204361787264,0.010683767279500739,0.5556047851129818,20.309999465942383,0.005356556176084774,0.04841559283525679,0.0,-0.014985365132316708,1.0,1.0
2021-04-16,BULL,0.8517099718072354,0.9674687221054764,0.026861095706617412,0.005670182187906143,0.10943073063225656,0.5210456357997342,20.889999389648438,0.013559878624864153,0.12065938024226014,0.48290028192764634,0.008625491453987727,1.0,1.0
2021-04-23,BULL,1.0,0.9774536335849384,0.01886599071109036,0.003680375703971118,0.009738558589564471,0.5161719096145325,23.030000686645508,0.023137571520635274,0.27143747784402295,0.0,0.03807703584186383,1.0,1.0
2021-04-30,BULL,1.0,0.9874561617240535,0.010771105130113848,0.0017727331458326362,0.007364451946957585,0.5431989366415596,23.309999465942383,0.050535797912285005,0.47785500105436945,0.0,0.09369667223656959,1.0,1.0
2021-05-07,BULL,1.0,0.9822733932677715,0.015099224121178647,0.0026273826110499643,0.006403043673982616,0.5582631812140009,22.040000915527344,0.012677986072898396,0.16535748734084713,0.0,0.030721721389155212,1.0,1.0
2021-05-14,BULL,0.8250120646533466,0.9735023486954978,0.02178021064856963,0.00471744065593245,0.16016585914291678,0.5817456801063359,20.079999923706055,-0.017869584224023363,-0.11625417158192888,0.7498793534665336,-0.030340732282206653,0.8434300267983657,0.8434300267983657
2021-05-21,BULL,0.8774268002539689,0.9870661950436929,0.011495194415840343,0.0014386105404669029,0.0541246134481048,0.6012405848471423,,0.009297764343912022,0.06594905202715368,0.2257319974603113,0.020039141880019266,1.0,1.0
2021-05-28,BULL,1.0,0.9864236977910471,0.012032932997530938,0.0015433692114218403,0.07771376018934543,0.6238369517058041,19.90999984741211,0.005714472506556698,0.029055074077125917,0.3720035107078997,0.05217193152979638,0.9999999999999999,0.9999999999999999
2021-06-04,BULL,1.0,0.993487818187194,0.005977941649063185,0.0005342401637427231,0.004588138573575838,0.6318121400088613,15.75,0.045341792653727585,0.10915229550710859,0.0,0.09221020889839761,1.0,1.0
2021-06-11,BULL,1.0,0.9953031306207576,0.004358007592475607,0.0003388617867666211,0.0018240368283054516,0.6459902525476297,15.0,0.11215978760102818,0.5023856967152787,0.0,-0.015507486889129186,1.0,1.0
2021-06-18,BULL,0.7992514056473377,0.9803008503869207,0.016638572340481758,0.003060577272597485,0.211302971482362,0.6446610544971201,15.289999961853027,-0.03366419471163756,-0.44331841534955063,1.0,0.008256842400349013,0.8405921624013016,0.8405921624013016
2021-06-25,BULL,1.0,0.9923509160127678,0.007006259296335257,0.0006428246908969469,0.007080911267257005,0.642002658396101,15.100000381469727,0.06092802172451846,0.1805761082411671,0.0,0.04776356707373705,1.0,1.0
2021-07-02,BULL,1.0,0.9911486575764857,0.008103629151789509,0.0007477132717248031,0.0024608274353747645,0.642888790429774,12.84000015258789,0.07374217059210439,0.16793665792696366,0.0,0.02404465260600488,1.0,1.0
2021-07-09,BULL,0.8861276098539161,0.9862780253213582,0.012205205677498387,0.0015167690011435038,0.03298431354293208,0.6446610544971201,13.5600004196167,0.009731611478193215,-0.22904164362307333,0.13872390146083813,0.05035041764789201,1.0,1.0
2021-07-16,BULL,1.0,0.9924249167263642,0.006969388148800799,0.0006056951248348551,0.004402256811946887,0.6490917146654852,12.270000457763672,0.08937476920922333,0.2381258677233694,0.0,-0.0007480572055527773,1.0,1.0
2021-07-23,BULL,1.0,0.9912441122763814,0.008001791944623428,0.0007540957789950475,0.0024333587030150013,0.6468763845813026,11.890000343322754,0.11848025501032103,0.41557358658956206,0.0,-0.012633693671061852,0.9999999999999999,0.9999999999999999
2021-07-30,BULL,1.0,0.9876316379197985,0.011166378163253478,0.0012019839169481804,0.004339682659892319,0.6380150642445724,12.949999809265137,0.06617169676186649,0.11568381438337788,0.0,0.012912354475159161,1.0000000000000002,1.0000000000000002
2021-08-06,BULL,1.0,0.9932771013050371,0.006201707496492778,0.0005211911984699047,0.0039892765020440295,0.6295968099246788,12.869999885559082,0.10566926041418817,0.380243192975346,0.0,-0.003199793538686002,1.0,1.0
2021-08-13,BULL,1.0,0.9925392172672213,0.006861781308724706,0.0005990014240539257,0.0019440046483836732,0.615861763402747,12.369999885559082,0.07292323240118083,0.15215694961802761,0.0,-0.04645542177998719,1.0,1.0
2021-08-20,BULL,1.0,0.9918993448730435,0.007370791742054559,0.0007298633849017074,0.0020540462797515816,0.590607000443066,12.90999984741211,0.023201549555046292,-0.15208505146475915,0.0,-0.0006040418155272496,1.0,1.0
2021-08-27,BULL,1.0,0.9918566193098972,0.007445725067018102,0.0006976556230846937,0.0018019272588710381,0.5693398316349136,13.539999961853027,0.03831680121125425,-0.02247346585389054,0.0,0.03151786393147022,1.0,1.0
2021-09-03,BULL,0.8945563322625798,0.9919246117548347,0.007365380763807199,0.0007100074813580954,0.012680569556590006,0.590607000443066,14.239999771118164,0.03136130524596181,-0.034713777567618107,0.05443667737420213,0.05664023785972829,0.9999999999999999,0.9999999999999999
2021-09-17,BULL,1.0,0.9929129999908728,0.006483835909875987,0.000603164099251329,0.00198280752789282,0.6083296411165263,14.40999984741211,0.029001502053039266,-0.05039418844561759,0.0,0.011939304484179626,1.0,1.0
2021-09-24,BULL,0.8248349606123991,0.9865552048790265,0.011838477631793286,0.001606317489180309,0.15620130909756333,0.5959237926451041,16.600000381469727,0.00692439160153634,-0.10075419559167706,0.7516503938760086,0.004372822773323436,0.9061998808122347,0.9061998808122347
2021-10-01,BULL,1.0,0.9841331820281191,0.013974339787368934,0.0018924781845119987,0.060980742564288384,0.5928223305272485,18.399999618530273,-0.0054178971283294535,-0.08800404242711257,0.28169486525050735,0.061016071192233574,1.0,1.0
2021-10-08,BULL,1.0,0.9898901791512835,0.00917002823103308,0.0009397926176833772,0.004800571398703987,0.615861763402747,16.15999984741211,0.03880480566874625,0.10785067148571442,0.0,-0.013357020272446014,1.0,1.0
2021-10-22,BULL,0.8826708701575694,0.9891812452166776,0.009765938725422528,0.0010528160579000073,0.03735159412367828,0.5857332742578644,18.040000915527344,0.06390928304967083,0.3632650816762206,0.1732912984243055,-0.02748540398675419,0.9999999999999999,0.9999999999999999
2021-10-29,BULL,1.0,0.9868474955263395,0.011864679051497426,0.0012878254221629771,0.003938253339816773,0.5533894550287993,17.90999984741211,0.087242417803167,0.48708460203594484,0.0,0.08074182699557005,1.0,1.0
2021-11-12,BULL,1.0,0.9833399972365116,0.014887414165416233,0.001772588598072211,0.005264892502734731,0.5786442179884803,16.350000381469727,0.028330868392808718,0.021395253730051682,0.0,-0.04270488802996715,1.0,1.0
2021-11-26,BULL,1.0,0.9800244312030031,0.017656835657778223,0.0023187331392186456,0.005950865102321903,0.5232609658839167,16.65999984741211,0.06843084351574172,0.3116269288059677,0.0,0.023719763878356247,1.0,1.0
2021-12-03,BULL,1.0,0.9777491554538861,0.019408799389666463,0.0028420451564473677,0.006042452027614903,0.48028356225077534,18.09000015258789,0.054110295345730024,0.28275019527808726,0.0,0.05565682475803904,1.0,1.0
2021-12-10,BULL,1.0,0.9864103490361085,0.012189562556977966,0.0014000884069135335,0.006895484986161075,0.5201595037660611,16.600000381469727,0.1237004154233367,0.6827603684330559,0.0,0.01281070058718886,0.9999999999999999,0.9999999999999999
2021-12-17,BULL,1.0,0.9761744722679931,0.020883942743066822,0.002941584988939999,0.011970699167419108,0.5152857775808596,15.899999618530273,0.021487238498908275,-0.037536412669298,0.01005566038788916,-0.05251844876531058,0.9999999999999999,0.9999999999999999
2021-12-24,BULL,1.0,0.9775109866153868,0.019842359919859397,0.002646653464753763,0.0056285648262005454,0.46964997784669915,15.829999923706055,0.040898024518325145,0.08827747818081642,0.0,0.020217158488040305,0.9999999999999999,0.9999999999999999
2021-12-31,BULL,1.0,0.9776756877900289,0.019468541409848703,0.002855770800122471,0.005204234931523543,0.49534780682321666,16.56999969482422,0.00834398998555791,-0.08971135017509599,0.0,0.056229523825926435,1.0,1.0
2022-01-07,BULL,0.8325536832564975,0.9743317103768392,0.02160739233717576,0.0040608972859850385,0.1423432607047697,0.5396544085068675,17.979999542236328,-0.04243923607968158,-0.3519166180714569,0.6744631674350258,-0.0194135388587115,0.8673426054418945,0.8673426054418945
2022-01-14,BULL,1.0,0.9930991551243414,0.006329564073480386,0.0005712808021781085,0.009939775271943348,0.5680106335844041,16.700000762939453,0.06663201346875935,0.32303067295882953,0.0,-0.004237571812943473,1.0,1.0
2022-01-21,BULL,1.0,0.9912001546554731,0.008011616458852129,0.0007882288856748655,0.002772165057031157,0.5569339831634914,17.790000915527344,0.06017010605821069,0.32534268000840266,0.0,-0.06480391043834541,1.0,1.0
2022-01-28,BULL,0.894615618884398,0.9756879825558441,0.021210293898131727,0.0031017235460240925,0.02323198787407301,0.4798404962339389,21.06999969482422,-0.0079323300477367,0.007771299533145079,0.05384381115602003,0.025564204468796498,1.0,1.0
2022-02-04,BULL,1.0,0.9831240435791055,0.015037442851342443,0.0018385135695521942,0.007089121458556927,0.5183872396987151,19.15999984741211,0.036944469102820635,0.2117057168939109,0.0,-0.03170650499069603,1.0,1.0
2022-02-11,BULL,1.0,0.9761973973772244,0.02081198714265912,0.0029906154801164963,0.008475634411424876,0.48604342046965,17.709999084472656,-0.0037370715200047196,-0.11424061116510259,0.0,-0.04210221839555663,1.0,1.0
2022-02-18,BULL,1.0,0.9532173293743481,0.038785626094743356,0.007997044530908458,0.10988974655138148,0.41869738591050065,22.010000228881836,-0.02902373413563561,-0.09954068737483941,0.4429638645938755,-0.05788465688884534,1.0,1.0
2022-02-25,BEAR,0.8186908618114275,0.00012105145496741237,0.0037172389623017026,0.9961617095827309,0.6080842440249123,0.2653965440850687,31.979999542236328,-0.11701843311752262,-0.24471845869112072,0.8130913818857248,0.026181567141566952,0.23652828152281305,0.23652828152281305
2022-03-04,BEAR,1.0,0.000323291237443565,0.006380163658062772,0.9932965451044936,0.06385848808777254,0.3358440407620735,28.15999984741211,-0.07903259701235156,-0.1661938065712292,0.305819074229879,-0.00532022075788878,0.541928086779489,0.28307191322051106
2022-03-11,CHOP,1.0,0.0012056367518823727,0.012378901630768964,0.9864154616173487,0.00605452259612195,0.34603455914931325,25.579999923706055,0.008359335696999079,0.30185049566327543,0.0,0.09766094299346981,0.8292229319914011,0.6145270680085991
2022-03-25,CHOP,0.9,0.9763969243911044,0.01904377861448894,0.004559296994406719,0.44746774860098437,0.36109880372175457,23.93000030517578,0.02948962522961435,0.3899716122882063,0.0,0.004976653320246632,0.9999999999999999,0.7571576438681148
2022-04-01,CHOP,1.0,0.9849148729289409,0.012878752694415829,0.0022063743766434028,0.0072913771315669135,0.3535666814355339,20.559999465942383,0.08158628735102724,0.5954576633800372,0.0,0.040717981457442994,1.0,0.7503353169524085
2022-04-08,BULL,1.0,0.9753857388620333,0.021171581002454174,0.0034426801355124477,0.09607814000260106,0.4461674789543642,19.0,-0.020147268126305864,-0.141099486101379,0.4308932070889843,0.02680342387976415,1.0,1.0
2022-04-22,BULL,1.0,0.987131024855045,0.011624001055941911,0.0012449740890129585,0.008108168543648864,0.4594594594594595,17.850000381469727,0.08977468681839074,0.5246763215714887,0.0,-0.021854736185524477,0.9999999999999999,0.9999999999999999
2022-04-29,BULL,1.0,0.9803712147387046,0.017412416433037495,0.0022163688282578232,0.007410945370263841,0.4293309703145769,19.3799991607666,0.0390933177554046,0.253057531081682,0.0,-0.05625758526457662,1.0,1.0
2022-05-06,CHOP,1.0,0.001575706892383066,0.015753167310815146,0.9826711257968019,0.44498555685496105,0.33983163491360213,20.290000915527344,0.030446164148686474,0.24266419978224016,0.0,-0.07523410161864462,1.0,0.7579339357432454
2022-05-13,BEAR,1.0,0.0008726375184692676,0.009076531087588824,0.9900508313939419,0.005485228743618483,0.2042534337616305,24.270000457763672,0.045142809201097686,0.49607974578922875,0.0,0.00553137664239521,0.5297312371264804,0.2586158556011954
2022-05-20,CHOP,0.8562945537229087,0.0003499351760682713,0.007104407571181324,0.9925456572527505,0.09009441977530984,0.256092157731502,24.559999465942383,-0.04969060158025641,-0.1232285914796663,0.4370544627709122,-0.014902116848971346,0.7774750094874766,0.5771899724210294
2022-05-27,BEAR,0.9,0.00113340070295649,0.011676703572640503,0.9871898957244029,0.005198793683467111,0.21178555604785113,22.719999313354492,0.03407144331675824,0.3477239042648154,0.0,0.018712977681047578,0.6719999999999999,0.384
