date,signal_date,exit_date,ticker,close,entry_price,weight,gross_weight,kinetic_energy,efficiency,leverage_mult,market_state,regime_confidence,regime_score,decision_reason,nifty_vol,universe_size,fwd_return,net_pnl,structure_tag,side,score,long_score,short_score,breadth,macro_score,news_bias,suppression_score,p_bull,p_chop,p_bear,transition_risk,mom_z,break_score
2019-12-06,2019-12-05,2019-12-13,EPL,150.14999389648438,152.39999389648438,0.028279187819814523,0.028279187819814523,3.7076687364775123,0.025493101184150838,1.0067205675705062,CHOP,1.0,0.9624999762453952,Probabilistic mixed/chop regime | No GDELT context,0.143100004196167,2257,-0.017716516117947667,-501.00868681221334,VACUUM,LONG,0.695574912891986,0.695574912891986,,0.18697385910500663,0.03792690639593434,0.0,0.0,0.9684222923071977,0.025655391630999936,0.005922316061802455,0.013125008314111685,1.2170798067791877,
2019-12-06,2019-12-05,2019-12-13,ASTERDM,156.25,157.39999389648438,0.03458907347190108,0.03458907347190108,4.049675476821805,0.025493101184150838,1.0067205675705062,CHOP,1.0,0.9624999762453952,Probabilistic mixed/chop regime | No GDELT context,0.143100004196167,2257,-0.02414223596138032,-835.0575734441563,VACUUM,LONG,0.6939024390243903,0.6939024390243903,,0.18697385910500663,0.03792690639593434,0.0,0.0,0.9684222923071977,0.025655391630999936,0.005922316061802455,0.013125008314111685,1.7173329731696605,
2019-12-06,2019-12-05,2019-12-13,MCX,229.05999755859375,229.60000610351562,0.033942313167115906,0.033942313167115906,1.749912812826298,0.025493101184150838,0.9152005159731874,CHOP,1.0,0.9624999762453952,Probabilistic mixed/chop regime | No GDELT context,0.143100004196167,2257,-0.03135893735031137,-1064.3948721322363,TRAPPED,LONG,0.6933797909407665,0.6933797909407665,,0.18697385910500663,0.03792690639593434,0.0,0.0,0.9684222923071977,0.025655391630999936,0.005922316061802455,0.013125008314111685,0.4520717537747992,
2019-12-06,2019-12-05,2019-12-13,MSTCLTD,145.5500030517578,149.89999389648438,0.0207900344173215,0.0207900344173215,4.652080962542775,0.025493101184150838,1.0067205675705062,CHOP,1.0,0.9624999762453952,Probabilistic mixed/chop regime | No GDELT context,0.143100004196167,2257,-0.06404263666185317,-1331.448620375943,VACUUM,LONG,0.6922299651567945,0.6922299651567945,,0.18697385910500663,0.03792690639593434,0.0,0.0,0.9684222923071977,0.025655391630999936,0.005922316061802455,0.013125008314111685,1.2523847494617053,
2019-12-06,2019-12-05,2019-12-13,ADANIGREEN,129.9499969482422,129.60000610351562,0.021856593808906085,0.021856593808906085,23.513869187257836,0.025493101184150838,1.0067205675705062,CHOP,1.0,0.9624999762453952,Probabilistic mixed/chop regime | No GDELT context,0.143100004196167,2257,0.017746818554404076,387.88500454396774,VACUUM,LONG,0.6907317073170732,0.6907317073170732,,0.18697385910500663,0.03792690639593434,0.0,0.0,0.9684222923071977,0.025655391630999936,0.005922316061802455,0.013125008314111685,2.0545343046543403,
2019-12-06,2019-12-05,2019-12-13,GODFRYPHLP,446.4333190917969,447.3333435058594,0.020719096612359454,0.020719096612359454,3.528900847765944,0.025493101184150838,1.0067205675705064,CHOP,1.0,0.9624999762453952,Probabilistic mixed/chop regime | No GDELT context,0.143100004196167,2257,-0.06855444034503777,-1420.3860727150704,VACUUM,LONG,0.6886759581881534,0.6886759581881534,,0.18697385910500663,0.03792690639593434,0.0,0.0,0.9684222923071977,0.025655391630999936,0.005922316061802455,0.013125008314111685,0.17532831198801324,
2019-12-06,2019-12-05,2019-12-13,DELTACORP,215.0,215.4499969482422,0.024124248917273577,0.024124248917273577,1.359219738882883,0.025493101184150838,1.0067205675705062,CHOP,1.0,0.9624999762453952,Probabilistic mixed/chop regime | No GDELT context,0.143100004196167,2257,-0.0187978793646989,-453.4847209108767,VACUUM,LONG,0.6842857142857143,0.6842857142857143,,0.18697385910500663,0.03792690639593434,0.0,0.0,0.9684222923071977,0.025655391630999936,0.005922316061802455,0.013125008314111685,0.4753071978810002,
2019-12-06,2019-12-05,2019-12-13,ICICIBANK,528.0999755859375,530.0499877929688,0.02986943619169343,0.02986943619169343,4.0977337995825955,0.025493101184150838,1.0067205675705062,CHOP,1.0,0.9624999762453952,Probabilistic mixed/chop regime | No GDELT context,0.143100004196167,2257,0.014809993023072954,442.3661416021025,VACUUM,LONG,0.6838327526132404,0.6838327526132404,,0.18697385910500663,0.03792690639593434,0.0,0.0,0.9684222923071977,0.025655391630999936,0.005922316061802455,0.013125008314111685,2.0284033505660584,
2019-12-06,2019-12-05,2019-12-13,SRF,648.239990234375,646.7000122070312,0.032089050259072986,0.032089050259072986,2.151903389386517,0.025493101184150838,1.0067205675705062,CHOP,1.0,0.9624999762453952,Probabilistic mixed/chop regime | No GDELT context,0.143100004196167,2257,0.022359611356974618,717.4986926072976,VACUUM,LONG,0.6787108013937283,0.6787108013937283,,0.18697385910500663,0.03792690639593434,0.0,0.0,0.9684222923071977,0.025655391630999936,0.005922316061802455,0.013125008314111685,1.6924490244055561,
2019-12-06,2019-12-05,2019-12-13,AVANTIFEED,508.3999938964844,509.0,0.010087276223836011,0.010087276223836011,4.066258961190728,0.025493101184150838,1.0067205675705062,CHOP,1.0,0.9624999762453952,Probabilistic mixed/chop regime | No GDELT context,0.143100004196167,2257,-0.008055021814372565,-81.25323003060079,VACUUM,LONG,0.6784320557491288,0.6784320557491288,,0.18697385910500663,0.03792690639593434,0.0,0.0,0.9684222923071977,0.025655391630999936,0.005922316061802455,0.013125008314111685,0.8280053768528485,
2019-12-06,2019-12-05,2019-12-13,POONAWALLA,50.95000076293945,50.099998474121094,-0.015964205557550577,0.015964205557550577,0.10545027625035756,0.025493101184150838,1.0067205675705062,CHOP,1.0,0.9624999762453952,Probabilistic mixed/chop regime | No GDELT context,0.143100004196167,2257,0.10279444476508548,-1641.0316464041034,TRAPPED,SHORT,0.7381184668989548,,0.7381184668989548,0.18697385910500663,0.03792690639593434,0.0,0.0,0.9684222923071977,0.025655391630999936,0.005922316061802455,0.013125008314111685,2.2155190416613952,
2019-12-06,2019-12-05,2019-12-13,NCLIND,85.94999694824219,86.1500015258789,-0.07078091162413783,0.07078091162413783,0.5353788324832155,0.025493101184150838,1.0067205675705062,CHOP,1.0,0.9624999762453952,Probabilistic mixed/chop regime | No GDELT context,0.143100004196167,2257,-0.026117236914083075,1848.6018378823842,TRAPPED,SHORT,0.8102090592334497,,0.8102090592334497,0.18697385910500663,0.03792690639593434,0.0,0.0,0.9684222923071977,0.025655391630999936,0.005922316061802455,0.013125008314111685,0.2566415348581813,
2019-12-06,2019-12-05,2019-12-13,PNBHOUSING,415.65240478515625,417.9300537109375,-0.039094953764624886,0.039094953764624886,0.5215146428060766,0.025493101184150838,1.0067205675705062,CHOP,1.0,0.9624999762453952,Probabilistic mixed/chop regime | No GDELT context,0.143100004196167,2257,-0.1524970331657458,5961.8644608573,TRAPPED,SHORT,0.7558885017421602,,0.7558885017421602,0.18697385910500663,0.03792690639593434,0.0,0.0,0.9684222923071977,0.025655391630999936,0.005922316061802455,0.013125008314111685,0.3395527589063141,
2019-12-13,2019-12-12,2019-12-20,BIOCON,292.8500061035156,294.0,0.08824751323446414,0.08824751323446414,3.690898192758177,0.052336583706310925,1.0033385183790855,CHOP,1.0,0.9647649561792222,Probabilistic mixed/chop regime | No GDELT context,0.13350000381469726,2257,0.0003401568146790268,30.017993005180585,VACUUM,LONG,0.7618374558303886,0.7618374558303886,,0.16393442622950818,0.04320215824206918,0.0,0.0,0.9703881332831475,0.023988689612927123,0.005623177103925355,0.007931637203333012,1.47961685974489,
2019-12-13,2019-12-12,2019-12-20,RELIANCE,716.9282836914062,722.3228149414062,0.08938235747286304,0.08938235747286304,4.705036021124616,0.052336583706310925,1.0033385183790855,CHOP,1.0,0.9647649561792222,Probabilistic mixed/chop regime | No GDELT context,0.13350000381469726,2257,0.022151943924802575,1979.9929706055204,VACUUM,LONG,0.7594699646643109,0.7594699646643109,,0.16393442622950818,0.04320215824206918,0.0,0.0,0.9703881332831475,0.023988689612927123,0.005623177103925355,0.007931637203333012,1.2903688689020338,
2019-12-13,2019-12-12,2019-12-20,APLAPOLLO,162.07000732421875,162.27499389648438,0.06978519427091832,0.06978519427091832,3.1267967345655268,0.052336583706310925,1.0033385183790855,CHOP,1.0,0.9647649561792222,Probabilistic mixed/chop regime | No GDELT context,0.13350000381469726,2257,-0.017100563862936013,-1193.366171317235,VACUUM,LONG,0.7375618374558304,0.7375618374558304,,0.16393442622950818,0.04320215824206918,0.0,0.0,0.9703881332831475,0.023988689612927123,0.005623177103925355,0.007931637203333012,1.4812139517520972,
2019-12-13,2019-12-12,2019-12-20,ADANIGREEN,131.89999389648438,131.89999389648438,0.0522628402206903,0.0522628402206903,18.838754773077255,0.052336583706310925,1.0033385183790857,CHOP,1.0,0.9647649561792222,Probabilistic mixed/chop regime | No GDELT context,0.13350000381469726,2257,0.02160732551475575,1129.2602009741245,VACUUM,LONG,0.7337455830388692,0.7337455830388692,,0.16393442622950818,0.04320215824206918,0.0,0.0,0.9703881332831475,0.023988689612927123,0.005623177103925355,0.007931637203333012,1.3078915684448083,
2019-12-13,2019-12-12,2019-12-20,CUB,233.14999389648438,233.0,0.0676300706786268,0.0676300706786268,2.2176433159154185,0.052336583706310925,1.0033385183790855,CHOP,1.0,0.9647649561792222,Probabilistic mixed/chop regime | No GDELT context,0.13350000381469726,2257,-0.016094420600858417,-1088.4668027676018,VACUUM,LONG,0.7331095406360425,0.7331095406360425,,0.16393442622950818,0.04320215824206918,0.0,0.0,0.9703881332831475,0.023988689612927123,0.005623177103925355,0.007931637203333012,1.6440614050191795,
2019-12-13,2019-12-12,2019-12-20,DLF,224.89999389648438,226.10000610351562,0.06418672169698357,0.06418672169698357,4.260387044514569,0.052336583706310925,1.0033385183790855,CHOP,1.0,0.9647649561792222,Probabilistic mixed/chop regime | No GDELT context,0.13350000381469726,2257,0.009066730374302612,581.9636992369494,VACUUM,LONG,0.7291872791519435,0.7291872791519435,,0.16393442622950818,0.04320215824206918,0.0,0.0,0.9703881332831475,0.023988689612927123,0.005623177103925355,0.007931637203333012,1.5131949263750795,
2019-12-13,2019-12-12,2019-12-20,TATACONSUM,323.54998779296875,323.8999938964844,0.05598122159181791,0.05598122159181791,2.7054921158390344,0.052336583706310925,1.0033385183790855,CHOP,1.0,0.9647649561792222,Probabilistic mixed/chop regime | No GDELT context,0.13350000381469726,2257,-0.03257174434013865,-1823.4060375373429,VACUUM,LONG,0.7259010600706716,0.7259010600706716,,0.16393442622950818,0.04320215824206918,0.0,0.0,0.9703881332831475,0.023988689612927123,0.005623177103925355,0.007931637203333012,1.8550080567866183,
2019-12-13,2019-12-12,2019-12-20,SRF,661.8300170898438,661.1599731445312,0.06279103755121648,0.06279103755121648,3.0982331933301848,0.052336583706310925,1.0033385183790857,CHOP,1.0,0.9647649561792222,Probabilistic mixed/chop regime | No GDELT context,0.13350000381469726,2257,0.007471720373378288,469.1570745369853,VACUUM,LONG,0.7246289752650176,0.7246289752650176,,0.16393442622950818,0.04320215824206918,0.0,0.0,0.9703881332831475,0.023988689612927123,0.005623177103925355,0.007931637203333012,1.7712232211555603,
2019-12-13,2019-12-12,2019-12-20,BHARTIARTL,430.5661315917969,431.8912353515625,0.04185060252121044,0.04185060252121044,1.7321913523802759,0.052336583706310925,1.0033385183790855,CHOP,1.0,0.9647649561792222,Probabilistic mixed/chop regime | No GDELT context,0.13350000381469726,2257,0.022500016251876476,941.6392368780574,VACUUM,LONG,0.7203180212014134,0.7203180212014134,,0.16393442622950818,0.04320215824206918,0.0,0.0,0.9703881332831475,0.023988689612927123,0.005623177103925355,0.007931637203333012,1.3329450664324718,
2019-12-13,2019-12-12,2019-12-20,ADANIENT,210.39999389648438,210.5,0.044682669588426364,0.044682669588426364,4.566940607077755,0.052336583706310925,1.0033385183790855,CHOP,1.0,0.9647649561792222,Probabilistic mixed/chop regime | No GDELT context,0.13350000381469726,2257,-0.002375296912114022,-106.13460709840027,VACUUM,LONG,0.7167844522968199,0.7167844522968199,,0.16393442622950818,0.04320215824206918,0.0,0.0,0.9703881332831475,0.023988689612927123,0.005623177103925355,0.007931637203333012,0.541192212625242,
2019-12-13,2019-12-12,2019-12-20,ICICIBANK,535.3499755859375,537.9000244140625,0.036585840549207875,0.036585840549207875,4.381602608342746,0.052336583706310925,1.0033385183790855,CHOP,1.0,0.9647649561792222,Probabilistic mixed/chop regime | No GDELT context,0.13350000381469726,2257,0.005670175970508895,207.44815394298845,VACUUM,LONG,0.69886925795053,0.69886925795053,,0.16393442622950818,0.04320215824206918,0.0,0.0,0.9703881332831475,0.023988689612927123,0.005623177103925355,0.007931637203333012,1.6158366497102656,
2019-12-13,2019-12-12,2019-12-20,GUJGASLTD,227.8000030517578,226.5,0.02472334135455767,0.02472334135455767,3.72815615665132,0.052336583706310925,1.0033385183790855,CHOP,1.0,0.9647649561792222,Probabilistic mixed/chop regime | No GDELT context,0.13350000381469726,2257,-0.0066225165562914245,-163.73073744740262,VACUUM,LONG,0.6965017667844524,0.6965017667844524,,0.16393442622950818,0.04320215824206918,0.0,0.0,0.9703881332831475,0.023988689612927123,0.005623177103925355,0.007931637203333012,1.8545803205208862,
2019-12-13,2019-12-12,2019-12-20,TATAELXSI,848.0499877929688,853.3499755859375,0.024666429211251548,0.024666429211251548,2.7841348519865377,0.052336583706310925,1.0033385183790855,CHOP,1.0,0.9647649561792222,Probabilistic mixed/chop regime | No GDELT context,0.13350000381469726,2257,0.007792845379173352,192.2216688996082,VACUUM,LONG,0.6943816254416961,0.6943816254416961,,0.16393442622950818,0.04320215824206918,0.0,0.0,0.9703881332831475,0.023988689612927123,0.005623177103925355,0.007931637203333012,0.9561796585059337,
2019-12-13,2019-12-12,2019-12-20,ZYDUSLIFE,264.0,264.0,0.03097751313709331,0.03097751313709331,0.9202676432587674,0.052336583706310925,1.0033385183790857,CHOP,1.0,0.9647649561792222,Probabilistic mixed/chop regime | No GDELT context,0.13350000381469726,2257,-0.008712074973366457,-269.8784169388013,VACUUM,LONG,0.6942049469964664,0.6942049469964664,,0.16393442622950818,0.04320215824206918,0.0,0.0,0.9703881332831475,0.023988689612927123,0.005623177103925355,0.007931637203333012,0.5966708654932117,
2019-12-13,2019-12-12,2019-12-20,MANAPPURAM,173.1999969482422,173.25,0.020239406274812615,0.020239406274812615,4.281153853688338,0.052336583706310925,1.0033385183790857,CHOP,1.0,0.9647649561792222,Probabilistic mixed/chop regime | No GDELT context,0.13350000381469726,2257,0.009523774294282195,192.75553721159415,VACUUM,LONG,0.6900706713780919,0.6900706713780919,,0.16393442622950818,0.04320215824206918,0.0,0.0,0.9703881332831475,0.023988689612927123,0.005623177103925355,0.007931637203333012,0.848047896835511,
2019-12-13,2019-12-12,2019-12-20,MUTHOOTFIN,712.7999877929688,712.9000244140625,0.02556277998306692,0.02556277998306692,1.0595517078317565,0.052336583706310925,1.0033385183790855,CHOP,1.0,0.9647649561792222,Probabilistic mixed/chop regime | No GDELT context,0.13350000381469726,2257,0.0227240154539059,580.889007380009,VACUUM,LONG,0.6876678445229684,0.6876678445229684,,0.16393442622950818,0.04320215824206918,0.0,0.0,0.9703881332831475,0.023988689612927123,0.005623177103925355,0.007931637203333012,1.3982299625876424,
2019-12-13,2019-12-12,2019-12-20,PERSISTENT,335.75,335.9750061035156,0.024691327417370207,0.024691327417370207,1.7552266558559835,0.052336583706310925,1.0033385183790855,CHOP,1.0,0.9647649561792222,Probabilistic mixed/chop regime | No GDELT context,0.13350000381469726,2257,0.015105235798074546,372.96832280684,VACUUM,LONG,0.6846996466431094,0.6846996466431094,,0.16393442622950818,0.04320215824206918,0.0,0.0,0.9703881332831475,0.023988689612927123,0.005623177103925355,0.007931637203333012,0.6554934461920693,
2019-12-13,2019-12-12,2019-12-20,MOTILALOFS,763.7000122070312,765.0,0.016447500101359085,0.016447500101359085,1.784489294619511,0.052336583706310925,1.0033385183790853,CHOP,1.0,0.9647649561792222,Probabilistic mixed/chop regime | No GDELT context,0.13350000381469726,2257,-0.005228758169934622,-86.00000052998183,VACUUM,LONG,0.6842756183745582,0.6842756183745582,,0.16393442622950818,0.04320215824206918,0.0,0.0,0.9703881332831475,0.023988689612927123,0.005623177103925355,0.007931637203333012,0.9056215454932012,
2019-12-13,2019-12-12,2019-12-20,MGL,1040.199951171875,1041.0,0.021460934858491158,0.021460934858491158,2.3696591217501926,0.052336583706310925,1.0033385183790855,CHOP,1.0,0.9647649561792222,Probabilistic mixed/chop regime | No GDELT context,0.13350000381469726,2257,0.025936599423631135,556.6236706813271,VACUUM,LONG,0.6832862190812723,0.6832862190812723,,0.16393442622950818,0.04320215824206918,0.0,0.0,0.9703881332831475,0.023988689612927123,0.005623177103925355,0.007931637203333012,0.6086908480500661,
2019-12-13,2019-12-12,2019-12-20,DELTACORP,210.75,211.39999389648438,0.015765901867272173,0.015765901867272173,0.6494157778167083,0.052336583706310925,1.0033385183790855,CHOP,1.0,0.9647649561792222,Probabilistic mixed/chop regime | No GDELT context,0.13350000381469726,2257,-0.006622487875614147,-104.4094939641324,VACUUM,LONG,0.6816607773851591,0.6816607773851591,,0.16393442622950818,0.04320215824206918,0.0,0.0,0.9703881332831475,0.023988689612927123,0.005623177103925355,0.007931637203333012,-0.25360101483981934,
2019-12-13,2019-12-12,2019-12-20,SAMMAANCAP,259.6160888671875,261.176025390625,-0.006769721826746963,0.006769721826746963,0.25329118387107186,0.052336583706310925,1.0033385183790855,CHOP,1.0,0.9647649561792222,Probabilistic mixed/chop regime | No GDELT context,0.13350000381469726,2257,-0.0005119057523202963,3.4654595447200345,TRAPPED,SHORT,0.6935335689045937,,0.6935335689045937,0.16393442622950818,0.04320215824206918,0.0,0.0,0.9703881332831475,0.023988689612927123,0.005623177103925355,0.007931637203333012,1.0400637134409187,
2019-12-13,2019-12-12,2019-12-20,DCAL,121.4000015258789,121.5,-0.02374679179631442,0.02374679179631442,2.3151565015643234,0.052336583706310925,1.0033385183790857,CHOP,1.0,0.9647649561792222,Probabilistic mixed/chop regime | No GDELT context,0.13350000381469726,2257,-0.053086394635738166,1260.631560631857,TRAPPED,SHORT,0.6997173144876325,,0.6997173144876325,0.16393442622950818,0.04320215824206918,0.0,0.0,0.9703881332831475,0.023988689612927123,0.005623177103925355,0.007931637203333012,-0.7255775336692781,
2019-12-13,2019-12-12,2019-12-20,SWSOLAR,284.8500061035156,299.04998779296875,-0.033385183790856705,0.033385183790856705,4.237177221832503,0.052336583706310925,0.9121259257991685,CHOP,1.0,0.9647649561792222,Probabilistic mixed/chop regime | No GDELT context,0.13350000381469726,2257,0.006520689806485569,-217.69442763268654,VACUUM,SHORT,0.7266077738515901,,0.7266077738515901,0.16393442622950818,0.04320215824206918,0.0,0.0,0.9703881332831475,0.023988689612927123,0.005623177103925355,0.007931637203333012,,
2019-12-13,2019-12-12,2019-12-20,NCLIND,83.3499984741211,83.9000015258789,-0.041740721196806885,0.041740721196806885,1.117465519223097,0.052336583706310925,1.0033385183790855,CHOP,1.0,0.9647649561792222,Probabilistic mixed/chop regime | No GDELT context,0.13350000381469726,2257,-0.009535197106177118,398.0060039655389,TRAPPED,SHORT,0.7251590106007068,,0.7251590106007068,0.16393442622950818,0.04320215824206918,0.0,0.0,0.9703881332831475,0.023988689612927123,0.005623177103925355,0.007931637203333012,-1.5723189381567644,
2019-12-13,2019-12-12,2019-12-20,JAGRAN,55.79999923706055,55.95000076293945,-0.016436377807575047,0.016436377807575047,0.6572766840552146,0.052336583706310925,1.0033385183790855,CHOP,1.0,0.9647649561792222,Probabilistic mixed/chop regime | No GDELT context,0.13350000381469726,2257,0.09025914509737776,-1483.5334094092361,TRAPPED,SHORT,0.6979505300353358,,0.6979505300353358,0.16393442622950818,0.04320215824206918,0.0,0.0,0.9703881332831475,0.023988689612927123,0.005623177103925355,0.007931637203333012,0.652007252901475,
2019-12-20,2019-12-19,2019-12-27,RELIANCE,736.0149536132812,738.3236694335938,0.09817264542186695,0.09817264542186695,6.833102381007016,0.10556097493961815,0.7083137062364112,CHOP,1.0,0.9710283878623625,Probabilistic mixed/chop regime | No GDELT context,0.12119999885559082,2257,-0.05448918072250308,-5349.347018398324,VACUUM,LONG,0.7765328467153285,0.7765328467153285,,0.18298626495347806,0.03454935338554991,0.0,0.0,0.9753685764830003,0.020291234896361608,0.004340188620637875,0.008035521867461315,1.759633462174396,
2019-12-20,2019-12-19,2019-12-27,BIOCON,295.20001220703125,294.1000061035156,0.09817264542186695,0.09817264542186695,4.09716941646241,0.10556097493961815,0.8431855167120273,CHOP,1.0,0.9710283878623625,Probabilistic mixed/chop regime | No GDELT context,0.12119999885559082,2257,-0.015640958884905798,-1535.5143106658563,VACUUM,LONG,0.7634671532846715,0.7634671532846715,,0.18298626495347806,0.03454935338554991,0.0,0.0,0.9753685764830003,0.020291234896361608,0.004340188620637875,0.008035521867461315,1.4934697939015011,
2019-12-20,2019-12-19,2019-12-27,ADANIGREEN,134.25,134.75,0.07347181731010793,0.07347181731010793,20.21812345468171,0.10556097493961815,1.0798990996405364,CHOP,1.0,0.9710283878623625,Probabilistic mixed/chop regime | No GDELT context,0.12119999885559082,2257,0.18293130906481903,13440.295719909274,VACUUM,LONG,0.7378467153284672,0.7378467153284672,,0.18298626495347806,0.03454935338554991,0.0,0.0,0.9753685764830003,0.020291234896361608,0.004340188620637875,0.008035521867461315,1.116363004057241,
2019-12-20,2019-12-19,2019-12-27,MUTHOOTFIN,729.0999755859375,729.0999755859375,0.07843681104700043,0.07843681104700043,1.82072009632928,0.10556097493961815,1.0798990996405364,CHOP,1.0,0.9710283878623625,Probabilistic mixed/chop regime | No GDELT context,0.12119999885559082,2257,0.02948841135637359,2312.976949636097,VACUUM,LONG,0.7296715328467154,0.7296715328467154,,0.18298626495347806,0.03454935338554991,0.0,0.0,0.9753685764830003,0.020291234896361608,0.004340188620637875,0.008035521867461315,2.378875353056791,
